,minimum,maximum
EX_ala_DASH_L_LPAREN_e_RPAREN_,0.0,0.08745596045309867
EX_alaala_LPAREN_e_RPAREN_,0.0,0.030079550034627443
EX_all_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_alltn_LPAREN_e_RPAREN_,0.0,0.06251565179450465
EX_amp_LPAREN_e_RPAREN_,0.0,0.0
EX_anhgm_LPAREN_e_RPAREN_,0.0,0.011426406313598335
EX_arab_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_arbt_LPAREN_e_RPAREN_,0.0,0.0
EX_arbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_arbtn_DASH_fe3_LPAREN_e_RPAREN_,0.0,0.0
EX_arg_DASH_L_LPAREN_e_RPAREN_,0.0,0.037387011343419464
EX_ascb_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_asn_DASH_L_LPAREN_e_RPAREN_,0.0,0.07694768613661955
EX_aso3_LPAREN_e_RPAREN_,0.0,0.0
EX_asp_DASH_L_LPAREN_e_RPAREN_,0.0,0.08341387824873436
EX_btn_LPAREN_e_RPAREN_,0.0,0.0
EX_but_LPAREN_e_RPAREN_,0.0,0.0
EX_butso3_LPAREN_e_RPAREN_,0.0,0.0
EX_ca2_LPAREN_e_RPAREN_,-0.00010467940590754738,-9.94454355804919e-05
EX_cbi_LPAREN_e_RPAREN_,0.0,0.0
EX_cbl1_LPAREN_e_RPAREN_,-2.3330737553675805e-07,0.0
EX_cd2_LPAREN_e_RPAREN_,0.0,0.0
EX_cgly_LPAREN_e_RPAREN_,0.0,0.02918709748612666
EX_chol_LPAREN_e_RPAREN_,0.0,0.0
EX_chtbs_LPAREN_e_RPAREN_,0.0,0.0
EX_cit_LPAREN_e_RPAREN_,0.0,0.054690090973133806
EX_cl_LPAREN_e_RPAREN_,-0.00010467940590754738,-9.944543561218434e-05
EX_cm_LPAREN_e_RPAREN_,0.0,0.0
EX_cmp_LPAREN_e_RPAREN_,0.0,0.0
EX_co2_LPAREN_e_RPAREN_,0.1345436613875251,0.5957411206797822
EX_cobalt2_LPAREN_e_RPAREN_,-5.027829294310604e-07,-4.776437829595789e-07
EX_colipa_LPAREN_e_RPAREN_,0.0,0.0002424999999391836
EX_colipap_LPAREN_e_RPAREN_,0.0,0.00016166666662611797
EX_cpgn_LPAREN_e_RPAREN_,0.0,0.0
EX_cpgn_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_crn_LPAREN_e_RPAREN_,0.0,0.0
EX_crn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_csn_LPAREN_e_RPAREN_,0.0,0.0
EX_cu_LPAREN_e_RPAREN_,0.0,0.0
EX_cu2_LPAREN_e_RPAREN_,-1.425892387866487e-05,-1.3545977684733658e-05
EX_cyan_LPAREN_e_RPAREN_,0.0,0.0
EX_cynt_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_L_LPAREN_e_RPAREN_,0.0,0.043063997880534034
EX_cytd_LPAREN_e_RPAREN_,0.0,0.02683746021389135
EX_dad_DASH_2_LPAREN_e_RPAREN_,0.0,0.0
EX_damp_LPAREN_e_RPAREN_,0.0,0.0
EX_dca_LPAREN_e_RPAREN_,0.0,0.0
EX_dcmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dcyt_LPAREN_e_RPAREN_,0.0,0.0
EX_ddca_LPAREN_e_RPAREN_,0.0,0.0
EX_dgmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dgsn_LPAREN_e_RPAREN_,0.0,0.0
EX_dha_LPAREN_e_RPAREN_,0.0,0.08045122812665141
EX_dimp_LPAREN_e_RPAREN_,0.0,0.0
EX_din_LPAREN_e_RPAREN_,0.0,0.0
EX_dms_LPAREN_e_RPAREN_,0.0,0.0
EX_dmso_LPAREN_e_RPAREN_,0.0,0.0
EX_dopa_LPAREN_e_RPAREN_,0.0,0.0
EX_doxrbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_dtmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dump_LPAREN_e_RPAREN_,0.0,0.0
EX_duri_LPAREN_e_RPAREN_,0.0,0.0
EX_eca4colipa_LPAREN_e_RPAREN_,0.0,0.00024249999986354441
EX_enlipa_LPAREN_e_RPAREN_,0.0,0.00032333333315139225
EX_enter_LPAREN_e_RPAREN_,0.0,0.0075356471905545465
EX_etha_LPAREN_e_RPAREN_,0.0,0.05631585968942305
EX_ethso3_LPAREN_e_RPAREN_,0.0,0.0
EX_etoh_LPAREN_e_RPAREN_,0.0,0.08959341314227769
EX_f6p_LPAREN_e_RPAREN_,0.0,0.0
EX_fald_LPAREN_e_RPAREN_,0.0,0.0
EX_fe2_LPAREN_e_RPAREN_,-1000.0,0.39475490430118043
EX_fe3_LPAREN_e_RPAREN_,-0.3950589079736783,999.999693142528
EX_fe3dcit_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3dhbzs_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_feenter_LPAREN_e_RPAREN_,0.0,0.007535647190513012
EX_feoxam_LPAREN_e_RPAREN_,0.0,0.0
EX_feoxam_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_for_LPAREN_e_RPAREN_,0.0,0.4611992964599862
EX_fru_LPAREN_e_RPAREN_,0.0,0.0
EX_frulys_LPAREN_e_RPAREN_,0.0,0.0
EX_fruur_LPAREN_e_RPAREN_,0.0,0.0
EX_fuc_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_fum_LPAREN_e_RPAREN_,0.0,0.0
EX_fusa_LPAREN_e_RPAREN_,0.0,0.0
EX_g1p_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pc_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pe_LPAREN_e_RPAREN_,0.0,0.0009699999992893707
EX_g3pg_LPAREN_e_RPAREN_,0.0,0.0009699999992893696
EX_g3pi_LPAREN_e_RPAREN_,0.0,0.0
EX_g3ps_LPAREN_e_RPAREN_,0.0,0.0
EX_g6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_DASH_bD_LPAREN_e_RPAREN_,0.0,0.0
EX_gal1p_LPAREN_e_RPAREN_,0.0,0.0
EX_galct_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_galt_LPAREN_e_RPAREN_,0.0,0.0
EX_galur_LPAREN_e_RPAREN_,0.0,0.0
EX_gam_LPAREN_e_RPAREN_,0.0,0.0
EX_gam6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gbbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_gdp_LPAREN_e_RPAREN_,0.0,0.0
EX_glc_LPAREN_e_RPAREN_,-0.23,-0.23
EX_glcn_LPAREN_e_RPAREN_,0.0,0.042388281486220106
EX_glcr_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur1p_LPAREN_e_RPAREN_,0.0,0.0
EX_gln_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_glu_DASH_L_LPAREN_e_RPAREN_,0.0,0.05704742247962713
EX_gly_LPAREN_e_RPAREN_,0.0,0.13175765568848874
EX_glyald_LPAREN_e_RPAREN_,0.0,0.0729871434668716
EX_glyb_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc_LPAREN_e_RPAREN_,0.0,0.06462475701997472
EX_glyc_DASH_R_LPAREN_e_RPAREN_,0.0,0.08445118773726194
EX_glyc2p_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc3p_LPAREN_e_RPAREN_,0.0,0.0009699999998112475
EX_glyclt_LPAREN_e_RPAREN_,0.0,0.14989156202568665
EX_gmp_LPAREN_e_RPAREN_,0.0,0.0
EX_gsn_LPAREN_e_RPAREN_,0.0,0.0
EX_gthox_LPAREN_e_RPAREN_,0.0,0.0
EX_gthrd_LPAREN_e_RPAREN_,0.0,0.01932582571383734
EX_gtp_LPAREN_e_RPAREN_,0.0,0.0
EX_gua_LPAREN_e_RPAREN_,0.0,0.046355143167642346
EX_h_LPAREN_e_RPAREN_,-1000.0,0.6368894404439516
EX_h2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2o_LPAREN_e_RPAREN_,0.639068447082874,501.3319436736413
EX_h2o2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2s_LPAREN_e_RPAREN_,0.0,0.09028182502365789
EX_hacolipa_LPAREN_e_RPAREN_,0.0,0.0
EX_halipa_LPAREN_e_RPAREN_,0.0,0.0
EX_hdca_LPAREN_e_RPAREN_,0.0,0.0
EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_hg2_LPAREN_e_RPAREN_,0.0,0.0
EX_his_DASH_L_LPAREN_e_RPAREN_,0.0,0.03586807478845917
EX_hom_DASH_L_LPAREN_e_RPAREN_,0.0,0.05754348702351528
EX_hxa_LPAREN_e_RPAREN_,0.0,0.03340771337494067
EX_hxan_LPAREN_e_RPAREN_,0.0,0.04759851434187011
EX_idon_DASH_L_LPAREN_e_RPAREN_,0.0,0.04251777404896535
EX_ile_DASH_L_LPAREN_e_RPAREN_,0.0,0.03186597596145447
EX_imp_LPAREN_e_RPAREN_,0.0,0.0
EX_indole_LPAREN_e_RPAREN_,0.0,0.02285584813369748
EX_inost_LPAREN_e_RPAREN_,0.0,0.0
EX_ins_LPAREN_e_RPAREN_,0.0,0.023286657786948273
EX_isetac_LPAREN_e_RPAREN_,0.0,0.0
EX_k_LPAREN_e_RPAREN_,-0.003925588333777368,-0.003729308917089164
EX_kdo2lipid4_LPAREN_e_RPAREN_,0.0,0.00048500000051605576
EX_lac_DASH_D_LPAREN_e_RPAREN_,0.0,0.08959341314303214
EX_lac_DASH_L_LPAREN_e_RPAREN_,0.0,0.07317451181536584
EX_lcts_LPAREN_e_RPAREN_,0.0,0.0
EX_leu_DASH_L_LPAREN_e_RPAREN_,0.0,0.03482895267257025
EX_lipa_LPAREN_e_RPAREN_,0.0,0.00048499999997657557
EX_lipa_cold_LPAREN_e_RPAREN_,0.0,0.00048499999997657275
EX_lipoate_LPAREN_e_RPAREN_,0.0,0.0
EX_lys_DASH_L_LPAREN_e_RPAREN_,0.0,0.033534633485301724
EX_lyx_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_L_LPAREN_e_RPAREN_,0.0,0.08203513645991158
EX_malt_LPAREN_e_RPAREN_,0.0,0.0
EX_malthx_LPAREN_e_RPAREN_,0.0,0.0
EX_maltpt_LPAREN_e_RPAREN_,0.0,0.0
EX_malttr_LPAREN_e_RPAREN_,0.0,0.0
EX_maltttr_LPAREN_e_RPAREN_,0.0,0.0
EX_man_LPAREN_e_RPAREN_,0.0,0.0
EX_man6p_LPAREN_e_RPAREN_,0.0,0.0
EX_manglyc_LPAREN_e_RPAREN_,0.0,0.0
EX_melib_LPAREN_e_RPAREN_,0.0,0.0
EX_meoh_LPAREN_e_RPAREN_,3.821150263676632e-08,4.0303945466597324e-08
EX_met_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_met_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_R_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_S_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mg2_LPAREN_e_RPAREN_,-0.00017446567651257293,-0.0001657423926869739
EX_mincyc_LPAREN_e_RPAREN_,0.0,0.0
EX_minohp_LPAREN_e_RPAREN_,0.0,0.0
EX_mmet_LPAREN_e_RPAREN_,0.0,0.0
EX_mn2_LPAREN_e_RPAREN_,-1.389692016947411e-05,-1.3202074161002761e-05
EX_mnl_LPAREN_e_RPAREN_,0.0,0.0
EX_mobd_LPAREN_e_RPAREN_,-2.6079742539212923e-06,-2.4646419200714274e-06
EX_mso3_LPAREN_e_RPAREN_,0.0,0.0
EX_n2o_LPAREN_e_RPAREN_,0.0,0.0
EX_na1_LPAREN_e_RPAREN_,2.480792205228957e-21,0.0
EX_nac_LPAREN_e_RPAREN_,0.0,0.0
EX_nh4_LPAREN_e_RPAREN_,-0.48279917956162666,-0.20635758989591854
EX_ni2_LPAREN_e_RPAREN_,-6.495955448248832e-06,-6.17115767583776e-06
EX_nmn_LPAREN_e_RPAREN_,0.0,0.0
EX_no_LPAREN_e_RPAREN_,0.0,0.0
EX_no2_LPAREN_e_RPAREN_,0.0,0.0
EX_no3_LPAREN_e_RPAREN_,0.0,0.0
EX_novbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_o16a4colipa_LPAREN_e_RPAREN_,0.0,0.0
EX_o2_LPAREN_e_RPAREN_,-250.55489315332224,-0.2861658370380244
EX_o2s_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_octa_LPAREN_e_RPAREN_,0.0,0.0
EX_orn_LPAREN_e_RPAREN_,0.0,0.04179474320694471
EX_orot_LPAREN_e_RPAREN_,0.0,0.0
EX_pacald_LPAREN_e_RPAREN_,0.0,0.0
EX_peamn_LPAREN_e_RPAREN_,0.0,0.0
EX_phe_DASH_L_LPAREN_e_RPAREN_,0.0,0.022693558205861095
EX_pheme_LPAREN_e_RPAREN_,0.0,0.00614248237099212
EX_pi_LPAREN_e_RPAREN_,-0.0194,-0.018430000000226394
EX_pnto_DASH_R_LPAREN_e_RPAREN_,0.0,0.0
EX_ppa_LPAREN_e_RPAREN_,0.0,0.0
EX_ppal_LPAREN_e_RPAREN_,0.0,0.0
EX_pppn_LPAREN_e_RPAREN_,0.0,0.0
EX_ppt_LPAREN_e_RPAREN_,0.0,0.0
EX_pro_DASH_L_LPAREN_e_RPAREN_,0.0,0.04461236634392475
EX_progly_LPAREN_e_RPAREN_,0.0,0.0
EX_psclys_LPAREN_e_RPAREN_,0.0,0.0
EX_pser_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_ptrc_LPAREN_e_RPAREN_,0.0,0.042239368133920326
EX_pydam_LPAREN_e_RPAREN_,0.0,0.0
EX_pydx_LPAREN_e_RPAREN_,0.0,0.0
EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0
EX_pyr_LPAREN_e_RPAREN_,0.0,0.10654351833053795
EX_quin_LPAREN_e_RPAREN_,0.0,0.03262330459912827
EX_r5p_LPAREN_e_RPAREN_,0.0,0.0
EX_rfamp_LPAREN_e_RPAREN_,0.0,0.0
EX_rib_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_rmn_LPAREN_e_RPAREN_,0.0,0.0
EX_sbt_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_sel_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_L_LPAREN_e_RPAREN_,0.0,0.091486189045213
EX_skm_LPAREN_e_RPAREN_,0.0,0.0
EX_slnt_LPAREN_e_RPAREN_,0.0,0.0
EX_so2_LPAREN_e_RPAREN_,0.0,0.0
EX_so3_LPAREN_e_RPAREN_,0.0,0.0
EX_so4_LPAREN_e_RPAREN_,-0.09510041014044097,-0.0048185851170041505
EX_spmd_LPAREN_e_RPAREN_,0.0,0.011774912824947251
EX_succ_LPAREN_e_RPAREN_,0.0,0.07577291230099546
EX_sucr_LPAREN_e_RPAREN_,0.0,0.0
EX_sulfac_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_taur_LPAREN_e_RPAREN_,0.0,0.0
EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0
EX_thm_LPAREN_e_RPAREN_,0.0,0.0
EX_thr_DASH_L_LPAREN_e_RPAREN_,0.0,0.055922543726524054
EX_thrp_LPAREN_e_RPAREN_,0.0,0.0
EX_thym_LPAREN_e_RPAREN_,0.0,0.04726786434021675
EX_thymd_LPAREN_e_RPAREN_,0.0,0.02265580562186642
EX_tma_LPAREN_e_RPAREN_,0.0,0.0
EX_tmao_LPAREN_e_RPAREN_,0.0,0.0
EX_tre_LPAREN_e_RPAREN_,0.0,0.0
EX_trp_DASH_L_LPAREN_e_RPAREN_,0.0,0.018802594276301418
EX_tsul_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_ttrcyc_LPAREN_e_RPAREN_,0.0,0.0
EX_tungs_LPAREN_e_RPAREN_,0.0,0.0
EX_tym_LPAREN_e_RPAREN_,0.0,0.0
EX_tyr_DASH_L_LPAREN_e_RPAREN_,0.0,0.02364478519628972
EX_tyrp_LPAREN_e_RPAREN_,0.0,0.0
EX_uacgam_LPAREN_e_RPAREN_,0.0,0.0
EX_udpacgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpg_LPAREN_e_RPAREN_,0.0,0.0
EX_udpgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpglcur_LPAREN_e_RPAREN_,0.0,0.0
EX_ump_LPAREN_e_RPAREN_,0.0,0.0
EX_ura_LPAREN_e_RPAREN_,0.0,0.07694768613506303
EX_urea_LPAREN_e_RPAREN_,0.0,0.08457229867414735
EX_uri_LPAREN_e_RPAREN_,0.0,0.02866728704725574
EX_val_DASH_L_LPAREN_e_RPAREN_,0.0,0.04372798022711777
EX_xan_LPAREN_e_RPAREN_,0.0,0.05219423296821342
EX_xmp_LPAREN_e_RPAREN_,0.0,0.0
EX_xtsn_LPAREN_e_RPAREN_,0.0,0.024334931769745827
EX_xyl_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_xylu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_zn2_LPAREN_e_RPAREN_,-6.857959157439345e-06,-6.5150611995686565e-06
12DGR120tipp,0.0,0.2839252519035961
12DGR140tipp,0.0,0.2839252519035961
12DGR141tipp,0.0,0.2839252519035961
12DGR160tipp,0.0,0.2839252519035961
12DGR161tipp,0.0,0.2839252519035961
12DGR180tipp,0.0,0.2839252519035961
12DGR181tipp,0.0,0.2839252519035881
12PPDRtex,-0.0589959652337606,0.0
12PPDRtpp,-0.0589959652337606,0.0
12PPDStex,-0.05812837750973431,0.0
12PPDStpp,-0.05812837750973431,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.2004178248823034
2AGPA140tipp,0.0,0.20041782488223675
2AGPA141tipp,0.0,0.20041782487337578
2AGPA160tipp,0.0,0.2004178248733759
2AGPA161tipp,0.0,0.20041782487337592
2AGPA180tipp,0.0,0.20041782487337587
2AGPA181tipp,0.0,0.200417824873376
2AGPE120tipp,0.0,0.2839252519039492
2AGPE140tipp,0.0,0.28392525190394924
2AGPE141tipp,0.0,0.28392525190278844
2AGPE160tipp,0.0,0.2839252519027879
2AGPE161tipp,0.0,0.28392525190278795
2AGPE180tipp,0.0,0.283925251902788
2AGPE181tipp,0.0,0.28392525190278844
2AGPEAT120,0.0,0.283925251902788
2AGPEAT140,0.0,0.2839252519027877
2AGPEAT141,0.0,0.2839252519027885
2AGPEAT160,0.0,0.2839252519027876
2AGPEAT161,0.0,0.28392525190278806
2AGPEAT180,0.0,0.2839252519027883
2AGPEAT181,0.0,0.2839252518998405
2AGPG120tipp,0.0,0.28392525189984047
2AGPG140tipp,0.0,0.28392525189984047
2AGPG141tipp,0.0,0.28392525189984014
2AGPG160tipp,0.0,0.2839252518998407
2AGPG161tipp,0.0,0.28392525189984
2AGPG180tipp,0.0,0.28392525189984075
2AGPG181tipp,0.0,0.28392525189983836
2AGPGAT120,0.0,0.28392525189984
2AGPGAT140,0.0,0.28392525189983975
2AGPGAT141,0.0,0.28392525190503426
2AGPGAT160,0.0,0.28392525190503304
2AGPGAT161,0.0,0.28392525190503193
2AGPGAT180,0.0,0.2839252519050369
2AGPGAT181,0.0,0.283925251905033
2DGULRGx,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,0.851775755710226
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.05450475164277989
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,2.6079115340510003e-18,0.09073464736123611
3HAD120,0.0,0.14657135342965963
3HAD121,2.6079115340510003e-18,0.08192776250212508
3HAD140,0.0,0.1459994742027699
3HAD141,2.6079115340510003e-18,0.08192776250227343
3HAD160,0.0,0.14693733144479285
3HAD161,0.0,0.14710487418567006
3HAD180,0.0,0.14599947420131537
3HAD181,0.0,0.1459994742013151
3HAD40,0.0,0.043971406028737954
3HAD60,0.0,0.043971406028737954
3HAD80,2.6079115340510003e-18,0.043971406028737954
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3HPPtex,-0.054504751642266015,0.0
3HPPtpp,-1.3183898417423734e-16,0.05450475164294363
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,0.0,0.09073464736134443
3OAR120,0.0,0.14657135342985023
3OAR121,0.0,0.08192776250223172
3OAR140,0.00148688599060188,0.14748636019329728
3OAR141,0.0,0.08192776250269754
3OAR160,0.0,0.14693733144554824
3OAR161,0.0,0.14710487418787896
3OAR180,0.0,0.1459994742035247
3OAR181,-1.0045020839126621e-19,0.14599947420352458
3OAR40,0.0,0.04397140602879018
3OAR60,0.0,0.04397140602879015
3OAR80,-2.230442683687577e-35,0.043971406028790155
3OAS100,0.0,0.09073464736098238
3OAS120,0.0,0.1465713534292795
3OAS121,0.0,0.08192776250191199
3OAS140,0.00148688599060188,0.1474863601927274
3OAS141,0.0,0.08192776250191174
3OAS160,0.0,0.14693733144385704
3OAS161,0.0,0.14710487418618795
3OAS180,0.0,0.14599947420183354
3OAS181,0.0,0.1459994742018335
3OAS60,0.0,0.04397140602945
3OAS80,-4.336808689942018e-19,0.04397140602945
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,0.04837119060144963
3PEPTtex,-0.014049895982317739,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,0.04873606494203311
4PCPpp,0.0,0.048079797886942194
4PEPTabcpp,0.0,0.04822505407391181
4PEPTtex,-0.012031820013948476,0.0
5DGLCNR,-0.0461473401241081,0.0
5DGLCNt2rpp,-0.04614734012410637,0.0
5DGLCNtex,-0.04614734012410637,0.0
5DOAN,4.260582543999444e-06,0.009527881496164447
5MTRtex,-0.01177491282503904,0.0
5MTRtpp,0.0,0.011774912825024419
A5PISO,0.0007434429953009255,0.0017134429946711542
AACPS1,0.0,0.8517757557037009
AACPS2,0.0,0.8517757557036988
AACPS3,0.0,0.8542141845367621
AACPS4,0.0,0.8546497956668208
AACPS5,0.0,0.8517757557079232
AACPS6,0.0,0.8517757557074991
AACPS7,0.0,0.8532626416981004
AACPS8,0.0,0.8517757557074989
AACPS9,0.0,0.8517757557074989
AACTOOR,0.0,0.2620828503034513
