,minimum,maximum
EX_acald_LPAREN_e_RPAREN_,0.0,0.1327359737585572
EX_acgal_LPAREN_e_RPAREN_,0.0,0.0
EX_acgal1p_LPAREN_e_RPAREN_,0.0,0.0
EX_acgam_LPAREN_e_RPAREN_,0.0,0.0
EX_acgam1p_LPAREN_e_RPAREN_,0.0,0.0
EX_acmana_LPAREN_e_RPAREN_,0.0,0.0
EX_acmum_LPAREN_e_RPAREN_,0.0,0.0
EX_acnam_LPAREN_e_RPAREN_,0.0,0.0
EX_acolipa_LPAREN_e_RPAREN_,0.0,0.0004849999998998439
EX_acser_LPAREN_e_RPAREN_,0.0,0.06629106857236806
EX_ade_LPAREN_e_RPAREN_,0.0,0.05447956134097244
EX_adn_LPAREN_e_RPAREN_,0.0,0.02797172365236002
EX_adocbl_LPAREN_e_RPAREN_,0.0,0.0
EX_ag_LPAREN_e_RPAREN_,0.0,0.0
EX_agm_LPAREN_e_RPAREN_,0.0,0.046852418805615935
EX_akg_LPAREN_e_RPAREN_,0.0,0.08051198408318158
EX_ala_DASH_B_LPAREN_e_RPAREN_,0.0,0.0
EX_ala_DASH_D_LPAREN_e_RPAREN_,0.0,0.07500748917437103
EX_ala_DASH_L_LPAREN_e_RPAREN_,0.0,0.10892761487934877
EX_alaala_LPAREN_e_RPAREN_,0.0,0.03746449784492666
EX_all_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_alltn_LPAREN_e_RPAREN_,0.0,0.07636386285209697
EX_amp_LPAREN_e_RPAREN_,0.0,0.0
EX_anhgm_LPAREN_e_RPAREN_,0.0,0.014235452258297853
EX_arab_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_arbt_LPAREN_e_RPAREN_,0.0,0.0
EX_arbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_arbtn_DASH_fe3_LPAREN_e_RPAREN_,0.0,0.0
EX_arg_DASH_L_LPAREN_e_RPAREN_,0.0,0.0463957675479673
EX_ascb_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_asn_DASH_L_LPAREN_e_RPAREN_,0.0,0.09558646085537337
EX_aso3_LPAREN_e_RPAREN_,0.0,0.0
EX_asp_DASH_L_LPAREN_e_RPAREN_,0.0,0.10389314528526938
EX_btn_LPAREN_e_RPAREN_,0.0,0.0
EX_but_LPAREN_e_RPAREN_,0.0,0.0
EX_butso3_LPAREN_e_RPAREN_,0.0,0.0
EX_ca2_LPAREN_e_RPAREN_,-0.00010467940590753495,-9.42114653526005e-05
EX_cbi_LPAREN_e_RPAREN_,0.0,0.0
EX_cbl1_LPAREN_e_RPAREN_,-4.666147510748494e-07,0.0
EX_cd2_LPAREN_e_RPAREN_,0.0,0.0
EX_cgly_LPAREN_e_RPAREN_,0.0,0.0363297235138014
EX_chol_LPAREN_e_RPAREN_,0.0,0.0
EX_chtbs_LPAREN_e_RPAREN_,0.0,0.0
EX_cit_LPAREN_e_RPAREN_,0.0,0.06811726880918606
EX_cl_LPAREN_e_RPAREN_,-0.00010467940590753495,-9.42114653167809e-05
EX_cm_LPAREN_e_RPAREN_,0.0,0.0
EX_cmp_LPAREN_e_RPAREN_,0.0,0.0
EX_co2_LPAREN_e_RPAREN_,0.0705239561767763,0.6370179038004059
EX_cobalt2_LPAREN_e_RPAREN_,-5.027829294310697e-07,-4.5250463648790055e-07
EX_colipa_LPAREN_e_RPAREN_,0.0,0.0004850000001135968
EX_colipap_LPAREN_e_RPAREN_,0.0,0.0003233333334090656
EX_cpgn_LPAREN_e_RPAREN_,0.0,0.0
EX_cpgn_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_crn_LPAREN_e_RPAREN_,0.0,0.0
EX_crn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_csn_LPAREN_e_RPAREN_,0.0,0.0
EX_cu_LPAREN_e_RPAREN_,0.0,0.0
EX_cu2_LPAREN_e_RPAREN_,-1.4258923878665133e-05,-1.2833031490796858e-05
EX_cyan_LPAREN_e_RPAREN_,0.0,0.0
EX_cynt_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_L_LPAREN_e_RPAREN_,0.0,0.05363680820025656
EX_cytd_LPAREN_e_RPAREN_,0.0,0.033426858151528904
EX_dad_DASH_2_LPAREN_e_RPAREN_,0.0,0.0
EX_damp_LPAREN_e_RPAREN_,0.0,0.0
EX_dca_LPAREN_e_RPAREN_,0.0,0.0
EX_dcmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dcyt_LPAREN_e_RPAREN_,0.0,0.0
EX_ddca_LPAREN_e_RPAREN_,0.0,0.0
EX_dgmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dgsn_LPAREN_e_RPAREN_,0.0,0.0
EX_dha_LPAREN_e_RPAREN_,0.0,0.10022920467575076
EX_dimp_LPAREN_e_RPAREN_,0.0,0.0
EX_din_LPAREN_e_RPAREN_,0.0,0.0
EX_dms_LPAREN_e_RPAREN_,0.0,0.0
EX_dmso_LPAREN_e_RPAREN_,0.0,0.0
EX_dopa_LPAREN_e_RPAREN_,0.0,0.0
EX_doxrbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_dtmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dump_LPAREN_e_RPAREN_,0.0,0.0
EX_duri_LPAREN_e_RPAREN_,0.0,0.0
EX_eca4colipa_LPAREN_e_RPAREN_,0.0,0.00048500000013095994
EX_enlipa_LPAREN_e_RPAREN_,0.0,0.0006466666668412706
EX_enter_LPAREN_e_RPAREN_,0.0,0.009381403969536486
EX_etha_LPAREN_e_RPAREN_,0.0,0.07016044327306407
EX_ethso3_LPAREN_e_RPAREN_,0.0,0.0
EX_etoh_LPAREN_e_RPAREN_,0.0,0.11161888702390786
EX_f6p_LPAREN_e_RPAREN_,0.0,0.0
EX_fald_LPAREN_e_RPAREN_,0.0,0.0
EX_fe2_LPAREN_e_RPAREN_,-1000.0,0.48944543417201203
EX_fe3_LPAREN_e_RPAREN_,-0.4897336945349291,999.9997092929216
EX_fe3dcit_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3dhbzs_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_feenter_LPAREN_e_RPAREN_,0.0,0.009381403969265945
EX_feoxam_LPAREN_e_RPAREN_,0.0,0.0
EX_feoxam_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_for_LPAREN_e_RPAREN_,0.0,0.5664956881205584
EX_fru_LPAREN_e_RPAREN_,0.0,0.0
EX_frulys_LPAREN_e_RPAREN_,0.0,0.0
EX_fruur_LPAREN_e_RPAREN_,0.0,0.0
EX_fuc_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_fum_LPAREN_e_RPAREN_,0.0,0.0
EX_fusa_LPAREN_e_RPAREN_,0.0,0.0
EX_g1p_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pc_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pe_LPAREN_e_RPAREN_,0.0,0.0019399999997141324
EX_g3pg_LPAREN_e_RPAREN_,0.0,0.0019399999997141402
EX_g3pi_LPAREN_e_RPAREN_,0.0,0.0
EX_g3ps_LPAREN_e_RPAREN_,0.0,0.0
EX_g6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_DASH_bD_LPAREN_e_RPAREN_,0.0,0.0
EX_gal1p_LPAREN_e_RPAREN_,0.0,0.0
EX_galct_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_galt_LPAREN_e_RPAREN_,0.0,0.0
EX_galur_LPAREN_e_RPAREN_,0.0,0.0
EX_gam_LPAREN_e_RPAREN_,0.0,0.0
EX_gam6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gbbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_gdp_LPAREN_e_RPAREN_,0.0,0.0
EX_glc_LPAREN_e_RPAREN_,-0.23,-0.23
EX_glcn_LPAREN_e_RPAREN_,0.0,0.05280893579889088
EX_glcr_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur1p_LPAREN_e_RPAREN_,0.0,0.0
EX_gln_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_glu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0710533579855337
EX_gly_LPAREN_e_RPAREN_,0.0,0.1638974710463117
EX_glyald_LPAREN_e_RPAREN_,0.0,0.0909065021240553
EX_glyb_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc_LPAREN_e_RPAREN_,0.0,0.08051198408387555
EX_glyc_DASH_R_LPAREN_e_RPAREN_,0.0,0.09942225298527774
EX_glyc2p_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc3p_LPAREN_e_RPAREN_,0.0,0.0019399999983628715
EX_glyclt_LPAREN_e_RPAREN_,0.0,0.1833796294412052
EX_gmp_LPAREN_e_RPAREN_,0.0,0.0
EX_gsn_LPAREN_e_RPAREN_,0.0,0.0
EX_gthox_LPAREN_e_RPAREN_,0.0,0.0
EX_gthrd_LPAREN_e_RPAREN_,0.0,0.024055214987249073
EX_gtp_LPAREN_e_RPAREN_,0.0,0.0
EX_gua_LPAREN_e_RPAREN_,0.0,0.05662354456467148
EX_h_LPAREN_e_RPAREN_,-1000.0,0.732938982419796
EX_h2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2o_LPAREN_e_RPAREN_,0.5484972340655462,501.398013682846
EX_h2o2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2s_LPAREN_e_RPAREN_,0.0,0.1116031888606177
EX_hacolipa_LPAREN_e_RPAREN_,0.0,0.0
EX_halipa_LPAREN_e_RPAREN_,0.0,0.0
EX_hdca_LPAREN_e_RPAREN_,0.0,0.0
EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_hg2_LPAREN_e_RPAREN_,0.0,0.0
EX_his_DASH_L_LPAREN_e_RPAREN_,0.0,0.04092635380104308
EX_hom_DASH_L_LPAREN_e_RPAREN_,0.0,0.07167121326935225
EX_hxa_LPAREN_e_RPAREN_,0.0,0.041620601941974554
EX_hxan_LPAREN_e_RPAREN_,0.0,0.05928537105894091
EX_idon_DASH_L_LPAREN_e_RPAREN_,0.0,0.05295715729430159
EX_ile_DASH_L_LPAREN_e_RPAREN_,0.0,0.039689516174680146
EX_imp_LPAREN_e_RPAREN_,0.0,0.0
EX_indole_LPAREN_e_RPAREN_,0.0,0.023843517818765477
EX_inost_LPAREN_e_RPAREN_,0.0,0.0
EX_ins_LPAREN_e_RPAREN_,0.0,0.029004227687340522
EX_isetac_LPAREN_e_RPAREN_,0.0,0.0
EX_k_LPAREN_e_RPAREN_,-0.0039255883337774924,-0.0035330295003993106
EX_kdo2lipid4_LPAREN_e_RPAREN_,0.0,0.0009699999992630979
EX_lac_DASH_D_LPAREN_e_RPAREN_,0.0,0.11161888702120568
EX_lac_DASH_L_LPAREN_e_RPAREN_,0.0,0.09108400897906961
EX_lcts_LPAREN_e_RPAREN_,0.0,0.0
EX_leu_DASH_L_LPAREN_e_RPAREN_,0.0,0.04337994487315687
EX_lipa_LPAREN_e_RPAREN_,0.0,0.0009699999999284861
EX_lipa_cold_LPAREN_e_RPAREN_,0.0,0.0009699999999284866
EX_lipoate_LPAREN_e_RPAREN_,-6.2773284898031595e-09,0.0
EX_lys_DASH_L_LPAREN_e_RPAREN_,0.0,0.04176785232719516
EX_lyx_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_L_LPAREN_e_RPAREN_,0.0,0.10217590321363408
EX_malt_LPAREN_e_RPAREN_,0.0,-9.629649721936205e-34
EX_malthx_LPAREN_e_RPAREN_,0.0,0.0
EX_maltpt_LPAREN_e_RPAREN_,0.0,0.0
EX_malttr_LPAREN_e_RPAREN_,0.0,0.0
EX_maltttr_LPAREN_e_RPAREN_,0.0,0.0
EX_man_LPAREN_e_RPAREN_,0.0,0.0
EX_man6p_LPAREN_e_RPAREN_,0.0,0.0
EX_manglyc_LPAREN_e_RPAREN_,0.0,0.0
EX_melib_LPAREN_e_RPAREN_,0.0,0.0
EX_meoh_LPAREN_e_RPAREN_,3.620037091903204e-08,4.038525657858742e-08
EX_met_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_met_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_R_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_S_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mg2_LPAREN_e_RPAREN_,-0.00017446567651257695,-0.00015701910886130148
EX_mincyc_LPAREN_e_RPAREN_,0.0,0.0
EX_minohp_LPAREN_e_RPAREN_,0.0,0.0
EX_mmet_LPAREN_e_RPAREN_,0.0,0.0
EX_mn2_LPAREN_e_RPAREN_,-1.3896920169474427e-05,-1.250722815252557e-05
EX_mnl_LPAREN_e_RPAREN_,0.0,0.0
EX_mobd_LPAREN_e_RPAREN_,-2.6215885919785478e-06,-2.3349239242775666e-06
EX_mso3_LPAREN_e_RPAREN_,0.0,0.0
EX_n2o_LPAREN_e_RPAREN_,0.0,0.0
EX_na1_LPAREN_e_RPAREN_,0.0,0.0
EX_nac_LPAREN_e_RPAREN_,0.0,0.0
EX_nh4_LPAREN_e_RPAREN_,-0.5254515506368004,-0.19549666411263836
EX_ni2_LPAREN_e_RPAREN_,-6.495955448248761e-06,-5.846359903423674e-06
EX_nmn_LPAREN_e_RPAREN_,0.0,0.0
EX_no_LPAREN_e_RPAREN_,0.0,0.0
EX_no2_LPAREN_e_RPAREN_,0.0,0.0
EX_no3_LPAREN_e_RPAREN_,0.0,0.0
EX_novbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_o16a4colipa_LPAREN_e_RPAREN_,0.0,0.0
EX_o2_LPAREN_e_RPAREN_,-250.59832124127786,-0.26351330610107315
EX_o2s_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_octa_LPAREN_e_RPAREN_,0.0,0.0
EX_orn_LPAREN_e_RPAREN_,0.0,0.05205593384778751
EX_orot_LPAREN_e_RPAREN_,0.0,0.0
EX_pacald_LPAREN_e_RPAREN_,0.0,0.0
EX_peamn_LPAREN_e_RPAREN_,0.0,0.0
EX_phe_DASH_L_LPAREN_e_RPAREN_,0.0,0.02825589528941389
EX_pheme_LPAREN_e_RPAREN_,0.0,0.007650547208547007
EX_pi_LPAREN_e_RPAREN_,-0.0194,-0.017459999998978355
EX_pnto_DASH_R_LPAREN_e_RPAREN_,0.0,0.0
EX_ppa_LPAREN_e_RPAREN_,0.0,0.0
EX_ppal_LPAREN_e_RPAREN_,0.0,0.0
EX_pppn_LPAREN_e_RPAREN_,0.0,0.0
EX_ppt_LPAREN_e_RPAREN_,0.0,0.0
EX_pro_DASH_L_LPAREN_e_RPAREN_,0.0,0.0555653226473396
EX_progly_LPAREN_e_RPAREN_,0.0,0.0
EX_psclys_LPAREN_e_RPAREN_,0.0,0.0
EX_pser_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_ptrc_LPAREN_e_RPAREN_,0.0,0.05260972037880658
EX_pydam_LPAREN_e_RPAREN_,0.0,0.0
EX_pydx_LPAREN_e_RPAREN_,0.0,0.0
EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0
EX_pyr_LPAREN_e_RPAREN_,0.0,0.1327359737614979
EX_quin_LPAREN_e_RPAREN_,0.0,0.04057256759324446
EX_r5p_LPAREN_e_RPAREN_,0.0,0.0
EX_rfamp_LPAREN_e_RPAREN_,0.0,0.0
EX_rib_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_rmn_LPAREN_e_RPAREN_,0.0,0.0
EX_sbt_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_sel_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_L_LPAREN_e_RPAREN_,0.0,0.11394732063058655
EX_skm_LPAREN_e_RPAREN_,0.0,0.0
EX_slnt_LPAREN_e_RPAREN_,0.0,0.0
EX_so2_LPAREN_e_RPAREN_,0.0,0.0
EX_so3_LPAREN_e_RPAREN_,0.0,0.0
EX_so4_LPAREN_e_RPAREN_,-0.11616816423478966,-0.004564975374002732
EX_spmd_LPAREN_e_RPAREN_,0.0,0.014665817661382552
EX_succ_LPAREN_e_RPAREN_,0.0,0.0943762159424626
EX_sucr_LPAREN_e_RPAREN_,0.0,0.0
EX_sulfac_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_taur_LPAREN_e_RPAREN_,0.0,0.0
EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0
EX_thm_LPAREN_e_RPAREN_,0.0,0.0
EX_thr_DASH_L_LPAREN_e_RPAREN_,0.0,0.06965230585046811
EX_thrp_LPAREN_e_RPAREN_,0.0,0.0
EX_thym_LPAREN_e_RPAREN_,0.0,0.0588727823260431
EX_thymd_LPAREN_e_RPAREN_,0.0,0.02822546568378266
EX_tma_LPAREN_e_RPAREN_,0.0,0.0
EX_tmao_LPAREN_e_RPAREN_,0.0,0.0
EX_tre_LPAREN_e_RPAREN_,0.0,0.0
EX_trp_DASH_L_LPAREN_e_RPAREN_,0.0,0.023384189204738868
EX_tsul_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_ttrcyc_LPAREN_e_RPAREN_,0.0,0.0
EX_tungs_LPAREN_e_RPAREN_,0.0,0.0
EX_tym_LPAREN_e_RPAREN_,0.0,0.0
EX_tyr_DASH_L_LPAREN_e_RPAREN_,0.0,0.029449052161374792
EX_tyrp_LPAREN_e_RPAREN_,0.0,0.0
EX_uacgam_LPAREN_e_RPAREN_,0.0,0.0
EX_udpacgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpg_LPAREN_e_RPAREN_,0.0,0.0
EX_udpgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpglcur_LPAREN_e_RPAREN_,0.0,0.0
EX_ump_LPAREN_e_RPAREN_,0.0,0.0
EX_ura_LPAREN_e_RPAREN_,0.0,0.09558646085542932
EX_urea_LPAREN_e_RPAREN_,0.0,0.08515811318757495
EX_uri_LPAREN_e_RPAREN_,0.0,0.035705962116480805
EX_val_DASH_L_LPAREN_e_RPAREN_,0.0,0.05446380743990667
EX_xan_LPAREN_e_RPAREN_,0.0,0.06452450427150641
EX_xmp_LPAREN_e_RPAREN_,0.0,0.0
EX_xtsn_LPAREN_e_RPAREN_,0.0,0.030309884240583115
EX_xyl_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_xylu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_zn2_LPAREN_e_RPAREN_,-6.85795915743936e-06,-6.1721632416949625e-06
12DGR120tipp,0.0,0.34681921045937364
12DGR140tipp,0.0,0.34681921045937025
12DGR141tipp,0.0,0.3468192104593705
12DGR160tipp,0.0,0.3468192104549342
12DGR161tipp,0.0,0.34681921045493413
12DGR180tipp,0.0,0.34681921045493413
12DGR181tipp,-2.8211864419734925e-37,0.34681921045493413
12PPDRtex,-0.07345211344591711,0.0
12PPDRtpp,-0.07345211344591711,0.0
12PPDStex,-0.0723719353070065,0.0
12PPDStpp,-0.0723719353070065,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.24481356031886511
2AGPA140tipp,0.0,0.2448135603189028
2AGPA141tipp,0.0,0.2448135603189033
2AGPA160tipp,0.0,0.24481356031890283
2AGPA161tipp,0.0,0.2448135603189024
2AGPA180tipp,0.0,0.24481356032198054
2AGPA181tipp,0.0,0.2448135603219803
2AGPE120tipp,0.0,0.3468192104561386
2AGPE140tipp,0.0,0.34681921045614
2AGPE141tipp,0.0,0.34681921045613734
2AGPE160tipp,0.0,0.3468192104561378
2AGPE161tipp,0.0,0.3468192104561379
2AGPE180tipp,0.0,0.34681921045613784
2AGPE181tipp,0.0,0.3468192104561375
2AGPEAT120,0.0,0.3468192104561379
2AGPEAT140,0.0,0.3468192104461249
2AGPEAT141,0.0,0.34681921044612524
2AGPEAT160,0.0,0.3468192104461263
2AGPEAT161,0.0,0.3468192104461257
2AGPEAT180,0.0,0.3468192104461264
2AGPEAT181,0.0,0.34681921044612707
2AGPG120tipp,0.0,0.3468192104461256
2AGPG140tipp,0.0,0.3468192104461241
2AGPG141tipp,0.0,0.3468192104560745
2AGPG160tipp,0.0,0.34681921045607456
2AGPG161tipp,0.0,0.34681921045607533
2AGPG180tipp,0.0,0.3468192104560758
2AGPG181tipp,0.0,0.3468192104560745
2AGPGAT120,0.0,0.34681921045607556
2AGPGAT140,0.0,0.3468192104560748
2AGPGAT141,0.0,0.34681921045607456
2AGPGAT160,0.0,0.3468192104560738
2AGPGAT161,0.0,0.34681921045347125
2AGPGAT180,0.0,0.34681921045347097
2AGPGAT181,0.0,0.3468192104534711
2DGULRGx,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,1.0404576313606073
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.06761655895682019
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,0.10944697347210769
3HAD120,0.0,0.17670914454681097
3HAD121,0.0,0.09890690498276945
3HAD140,0.0,0.17608769065069663
3HAD141,0.0,0.09890690498276779
3HAD160,0.0,0.17710684821094813
3HAD161,-5.681493335942342e-33,0.17728891478229905
3HAD180,0.0,0.1760876906506946
3HAD181,0.0,0.17608769065069532
3HAD40,-8.673617379884035e-19,0.053039687143946634
3HAD60,0.0,0.053039687143946634
3HAD80,0.0,0.053039687143946634
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3HPPtex,-0.06761655895719454,0.0
3HPPtpp,3.5561831257524545e-17,0.06761655895564332
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,0.0,0.10944697347286703
3OAR120,0.0,0.1767091445481149
3OAR121,0.0,0.09890690498387994
3OAR140,0.0014086288332013778,0.17749631948580552
3OAR141,0.0,0.098906904983882
3OAR160,0.0,0.17710684821285555
3OAR161,0.0,0.17728891478234232
3OAR180,0.0,0.17608769065073723
3OAR181,0.0,0.17608769065073687
3OAR40,6.505213034913027e-19,0.05303968714463128
3OAR60,0.0,0.05303968714463129
3OAR80,0.0,0.05303968714463129
3OAS100,0.0,0.10944697347133067
3OAS120,0.0,0.1767091445480469
3OAS121,0.0,0.09890690498296953
3OAS140,0.0014086288332013778,0.17749631948428155
3OAS141,0.0,0.09890690498296599
3OAS160,0.0,0.17710684821011996
3OAS161,0.0,0.1772889147814726
3OAS180,0.0,0.17608769064986773
3OAS181,0.0,0.1760876906498672
3OAS60,0.0,0.053039687144923686
3OAS80,0.0,0.05303968714492355
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,0.05144228878058141
3PEPTtex,-0.017499340819268717,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,0.051801424543752056
4PCPpp,0.0,0.051132395474718505
4PEPTabcpp,0.0,0.0512868740108959
4PEPTtex,-0.014985799137955579,0.0
5DGLCNR,-0.057477890236014725,0.0
5DGLCNt2rpp,-0.057477890236014725,0.0
5DGLCNtex,-0.057477890236014725,0.0
5DOAN,4.036341357472072e-06,0.011863870489360252
5MTRtex,-0.014665817661700439,0.0
5MTRtpp,1.0956148269327214e-18,0.014665817661605253
A5PISO,0.0007043144166006924,0.002644314416406589
AACPS1,0.0,1.0404576314493048
AACPS2,0.0,1.0404576314495841
AACPS3,0.0,1.0427677219215998
AACPS4,0.0,1.0431804061500767
AACPS5,0.0,1.0404576314517726
AACPS6,0.0,1.0404576314517726
AACPS7,0.0,1.0418662602849733
AACPS8,0.0,1.040457631451772
AACPS9,0.0,1.040457631451772
AACTOOR,0.0,0.30454958309938535
AADDGT,0.0,0.001939999999962845
AAMYL,0.0,0.0
