,minimum,maximum
EX_cyan_LPAREN_e_RPAREN_,0.0,0.0
EX_cynt_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_cys_DASH_L_LPAREN_e_RPAREN_,0.0,0.01476349854590524
EX_cytd_LPAREN_e_RPAREN_,0.0,0.00809037454770125
EX_dad_DASH_2_LPAREN_e_RPAREN_,0.0,-2.477964397223529e-32
EX_damp_LPAREN_e_RPAREN_,0.0,-2.477964397223529e-32
EX_dca_LPAREN_e_RPAREN_,0.0,0.0
EX_dcmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dcyt_LPAREN_e_RPAREN_,0.0,0.0
EX_ddca_LPAREN_e_RPAREN_,0.0,0.0
EX_dgmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dgsn_LPAREN_e_RPAREN_,0.0,0.0
EX_dha_LPAREN_e_RPAREN_,0.0,0.023077438665947497
EX_dimp_LPAREN_e_RPAREN_,0.0,2.0192181260370483e-14
EX_din_LPAREN_e_RPAREN_,0.0,2.0192181260370483e-14
EX_dms_LPAREN_e_RPAREN_,0.0,0.0
EX_dmso_LPAREN_e_RPAREN_,0.0,0.0
EX_dopa_LPAREN_e_RPAREN_,0.0,0.0
EX_doxrbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_dtmp_LPAREN_e_RPAREN_,0.0,0.0
EX_dump_LPAREN_e_RPAREN_,0.0,-8.85957973650876e-14
EX_duri_LPAREN_e_RPAREN_,0.0,-5.684341886080828e-14
EX_eca4colipa_LPAREN_e_RPAREN_,0.0,0.0002236069374319527
EX_enlipa_LPAREN_e_RPAREN_,0.0,0.0004774240430214966
EX_enter_LPAREN_e_RPAREN_,0.0,0.0023258846089261403
EX_etha_LPAREN_e_RPAREN_,0.0,0.0213032441060013
EX_ethso3_LPAREN_e_RPAREN_,0.0,0.0
EX_etoh_LPAREN_e_RPAREN_,0.0,0.024181592443175595
EX_f6p_LPAREN_e_RPAREN_,0.0,0.0
EX_fald_LPAREN_e_RPAREN_,0.0,0.0
EX_fe2_LPAREN_e_RPAREN_,-1000.0,0.18384719485902679
EX_fe3_LPAREN_e_RPAREN_,-0.18384719484117795,1000.0
EX_fe3dcit_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3dhbzs_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_feenter_LPAREN_e_RPAREN_,0.0,0.0023258846084562557
EX_feoxam_LPAREN_e_RPAREN_,0.0,0.0
EX_feoxam_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_for_LPAREN_e_RPAREN_,0.0,0.15029086548824577
EX_fru_LPAREN_e_RPAREN_,0.0,0.0
EX_frulys_LPAREN_e_RPAREN_,0.0,4.543838814073022e-28
EX_fruur_LPAREN_e_RPAREN_,0.0,0.0
EX_fuc_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_fum_LPAREN_e_RPAREN_,0.0,0.0
EX_fusa_LPAREN_e_RPAREN_,0.0,0.0
EX_g1p_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pc_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pe_LPAREN_e_RPAREN_,0.0,0.010427583398867577
EX_g3pg_LPAREN_e_RPAREN_,0.0,0.009023870249045773
EX_g3pi_LPAREN_e_RPAREN_,0.0,0.0
EX_g3ps_LPAREN_e_RPAREN_,0.0,0.0
EX_g6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_DASH_bD_LPAREN_e_RPAREN_,0.0,0.0
EX_gal1p_LPAREN_e_RPAREN_,0.0,0.0
EX_galct_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_galt_LPAREN_e_RPAREN_,0.0,0.0
EX_galur_LPAREN_e_RPAREN_,0.0,0.0
EX_gam_LPAREN_e_RPAREN_,0.0,0.0
EX_gam6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gbbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_gdp_LPAREN_e_RPAREN_,0.0,0.0
EX_glc_LPAREN_e_RPAREN_,-0.23,-0.23
EX_glcn_LPAREN_e_RPAREN_,0.0,0.012031826998395834
EX_glcr_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur1p_LPAREN_e_RPAREN_,0.0,0.0
EX_gln_DASH_L_LPAREN_e_RPAREN_,0.0,2.0194839173657902e-28
EX_glu_DASH_L_LPAREN_e_RPAREN_,0.0,0.014311554285997008
EX_gly_LPAREN_e_RPAREN_,0.0,0.0425009793945037
EX_glyald_LPAREN_e_RPAREN_,0.0,0.021657288597562104
EX_glyb_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc_LPAREN_e_RPAREN_,0.0,0.019551718872753567
EX_glyc_DASH_R_LPAREN_e_RPAREN_,0.0,0.019212771507265462
EX_glyc2p_LPAREN_e_RPAREN_,0.0,-4.5175101843012805e-21
EX_glyc3p_LPAREN_e_RPAREN_,0.0,0.016928950118893733
EX_glyclt_LPAREN_e_RPAREN_,0.0,0.03506330799950774
EX_gmp_LPAREN_e_RPAREN_,0.0,2.8165275055802667e-24
EX_gsn_LPAREN_e_RPAREN_,0.0,2.8165237324521327e-24
EX_gthox_LPAREN_e_RPAREN_,0.0,0.0
EX_gthrd_LPAREN_e_RPAREN_,0.0,0.0059937278631260645
EX_gtp_LPAREN_e_RPAREN_,0.0,0.0
EX_gua_LPAREN_e_RPAREN_,0.0,0.017702602390976055
EX_h_LPAREN_e_RPAREN_,-999.790831689107,0.46359188019653297
EX_h2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2o_LPAREN_e_RPAREN_,0.1193710480770434,500.35817492763556
EX_h2o2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2s_LPAREN_e_RPAREN_,0.0,0.03420810638707729
EX_hacolipa_LPAREN_e_RPAREN_,0.0,0.0
EX_halipa_LPAREN_e_RPAREN_,0.0,0.0
EX_hdca_LPAREN_e_RPAREN_,0.0,4.108650548026101e-34
EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_hg2_LPAREN_e_RPAREN_,0.0,0.0
EX_his_DASH_L_LPAREN_e_RPAREN_,0.0,0.011538730912748785
EX_hom_DASH_L_LPAREN_e_RPAREN_,0.0,0.016683783283169044
EX_hxa_LPAREN_e_RPAREN_,0.0,0.008765827261621277
EX_hxan_LPAREN_e_RPAREN_,0.0,0.018005653106948998
EX_idon_DASH_L_LPAREN_e_RPAREN_,0.0,0.012241076166007139
EX_ile_DASH_L_LPAREN_e_RPAREN_,0.0,0.009166877907712383
EX_imp_LPAREN_e_RPAREN_,0.0,-6.089753752816532e-25
EX_indole_LPAREN_e_RPAREN_,0.0,0.007070922381271022
EX_inost_LPAREN_e_RPAREN_,0.0,1.6829032644714918e-29
EX_ins_LPAREN_e_RPAREN_,0.0,0.007908568378070413
EX_isetac_LPAREN_e_RPAREN_,0.0,0.0
EX_k_LPAREN_e_RPAREN_,-0.0002658002193982381,0.0
EX_kdo2lipid4_LPAREN_e_RPAREN_,0.0,0.000652021032614878
EX_lac_DASH_D_LPAREN_e_RPAREN_,0.0,0.02418159172385935
EX_lac_DASH_L_LPAREN_e_RPAREN_,0.0,0.021657288596805976
EX_lcts_LPAREN_e_RPAREN_,0.0,0.0
EX_leu_DASH_L_LPAREN_e_RPAREN_,0.0,0.00893332687878594
EX_lipa_LPAREN_e_RPAREN_,0.0,0.0004868665032044855
EX_lipa_cold_LPAREN_e_RPAREN_,0.0,0.00046912379212147345
EX_lipoate_LPAREN_e_RPAREN_,0.0,0.0
EX_lys_DASH_L_LPAREN_e_RPAREN_,0.0,0.009606385752678836
EX_lyx_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_L_LPAREN_e_RPAREN_,0.0,0.022245044378945707
EX_malt_LPAREN_e_RPAREN_,0.0,0.0
EX_malthx_LPAREN_e_RPAREN_,0.0,0.0
EX_maltpt_LPAREN_e_RPAREN_,0.0,0.0
EX_malttr_LPAREN_e_RPAREN_,0.0,0.0
EX_maltttr_LPAREN_e_RPAREN_,0.0,0.0
EX_man_LPAREN_e_RPAREN_,0.0,0.0
EX_man6p_LPAREN_e_RPAREN_,0.0,0.0
EX_manglyc_LPAREN_e_RPAREN_,0.0,0.0
EX_melib_LPAREN_e_RPAREN_,0.0,0.0
EX_meoh_LPAREN_e_RPAREN_,0.0,7.03338742549249e-11
EX_met_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_met_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_R_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_S_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mg2_LPAREN_e_RPAREN_,-1.1813010216962706e-05,0.0
EX_mincyc_LPAREN_e_RPAREN_,0.0,0.0
EX_minohp_LPAREN_e_RPAREN_,0.0,0.0
EX_mmet_LPAREN_e_RPAREN_,0.0,0.0
EX_mn2_LPAREN_e_RPAREN_,-9.409556014361442e-07,0.0
EX_mnl_LPAREN_e_RPAREN_,0.0,0.0
EX_mobd_LPAREN_e_RPAREN_,-1.8767947952396435e-07,-4.018936445762617e-22
EX_mso3_LPAREN_e_RPAREN_,0.0,0.0
EX_n2o_LPAREN_e_RPAREN_,0.0,0.0
EX_na1_LPAREN_e_RPAREN_,0.0,0.0
EX_nac_LPAREN_e_RPAREN_,0.0,0.0
EX_nh4_LPAREN_e_RPAREN_,-0.0931492453868824,-9.379216153737602e-13
EX_ni2_LPAREN_e_RPAREN_,-4.3983888185956614e-07,0.0
EX_nmn_LPAREN_e_RPAREN_,0.0,-1.0518145402947143e-28
EX_no_LPAREN_e_RPAREN_,0.0,0.0
EX_no2_LPAREN_e_RPAREN_,0.0,0.0
EX_no3_LPAREN_e_RPAREN_,0.0,0.0
EX_novbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_o16a4colipa_LPAREN_e_RPAREN_,0.0,0.0
EX_o2_LPAREN_e_RPAREN_,-250.13086965275127,-0.05347264562972167
EX_o2s_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_octa_LPAREN_e_RPAREN_,0.0,0.0
EX_orn_LPAREN_e_RPAREN_,0.0,0.011591176198200968
EX_orot_LPAREN_e_RPAREN_,0.0,0.0
EX_pacald_LPAREN_e_RPAREN_,0.0,0.0
EX_peamn_LPAREN_e_RPAREN_,0.0,0.0
EX_phe_DASH_L_LPAREN_e_RPAREN_,0.0,0.006638348306320524
EX_pheme_LPAREN_e_RPAREN_,0.0,0.0016270677054302986
EX_pi_LPAREN_e_RPAREN_,-0.01692895011613934,-9.094152454447402e-13
EX_pnto_DASH_R_LPAREN_e_RPAREN_,0.0,0.0
EX_ppa_LPAREN_e_RPAREN_,0.0,0.0
EX_ppal_LPAREN_e_RPAREN_,0.0,0.0
EX_pppn_LPAREN_e_RPAREN_,0.0,0.0
EX_ppt_LPAREN_e_RPAREN_,0.0,-1.5146129380243424e-28
EX_pro_DASH_L_LPAREN_e_RPAREN_,0.0,0.011987456082579229
EX_progly_LPAREN_e_RPAREN_,0.0,0.0
EX_psclys_LPAREN_e_RPAREN_,0.0,0.0
EX_pser_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_ptrc_LPAREN_e_RPAREN_,0.0,0.011687769680622273
EX_pydam_LPAREN_e_RPAREN_,0.0,0.0
EX_pydx_LPAREN_e_RPAREN_,0.0,0.0
EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0
EX_pyr_LPAREN_e_RPAREN_,0.0,0.027500634546490488
EX_quin_LPAREN_e_RPAREN_,0.0,0.009695182233906207
EX_r5p_LPAREN_e_RPAREN_,0.0,0.0
EX_rfamp_LPAREN_e_RPAREN_,0.0,0.0
EX_rib_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_rmn_LPAREN_e_RPAREN_,0.0,0.0
EX_sbt_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_sel_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_D_LPAREN_e_RPAREN_,0.0,2.804838774119151e-29
EX_ser_DASH_L_LPAREN_e_RPAREN_,0.0,0.02750063372332079
EX_skm_LPAREN_e_RPAREN_,0.0,0.0
EX_slnt_LPAREN_e_RPAREN_,0.0,0.0
EX_so2_LPAREN_e_RPAREN_,0.0,0.0
EX_so3_LPAREN_e_RPAREN_,0.0,0.0
EX_so4_LPAREN_e_RPAREN_,-0.03420810535933567,0.0
EX_spmd_LPAREN_e_RPAREN_,0.0,0.003694816722390638
EX_succ_LPAREN_e_RPAREN_,0.0,0.02026770710239345
EX_sucr_LPAREN_e_RPAREN_,0.0,0.0
EX_sulfac_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_taur_LPAREN_e_RPAREN_,0.0,0.0
EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0
EX_thm_LPAREN_e_RPAREN_,0.0,0.0
EX_thr_DASH_L_LPAREN_e_RPAREN_,0.0,0.016696813831805043
EX_thrp_LPAREN_e_RPAREN_,0.0,0.0
EX_thym_LPAREN_e_RPAREN_,0.0,0.015136829798925631
EX_thymd_LPAREN_e_RPAREN_,0.0,0.006866952055133879
EX_tma_LPAREN_e_RPAREN_,0.0,0.0
EX_tmao_LPAREN_e_RPAREN_,0.0,0.0
EX_tre_LPAREN_e_RPAREN_,0.0,0.0
EX_trp_DASH_L_LPAREN_e_RPAREN_,0.0,0.005608942405417184
EX_tsul_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_ttrcyc_LPAREN_e_RPAREN_,0.0,0.0
EX_tungs_LPAREN_e_RPAREN_,0.0,0.0
EX_tym_LPAREN_e_RPAREN_,0.0,0.0
EX_tyr_DASH_L_LPAREN_e_RPAREN_,0.0,0.006864472091512983
EX_tyrp_LPAREN_e_RPAREN_,0.0,0.0
EX_uacgam_LPAREN_e_RPAREN_,0.0,0.0
EX_udpacgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpg_LPAREN_e_RPAREN_,0.0,5.329070518199741e-15
EX_udpgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpglcur_LPAREN_e_RPAREN_,0.0,0.0
EX_ump_LPAREN_e_RPAREN_,0.0,0.0
EX_ura_LPAREN_e_RPAREN_,0.0,0.02226241777748328
EX_urea_LPAREN_e_RPAREN_,0.0,0.04061740351826056
EX_uri_LPAREN_e_RPAREN_,0.0,0.008329734741323591
EX_val_DASH_L_LPAREN_e_RPAREN_,0.0,0.01168776933332083
EX_xan_LPAREN_e_RPAREN_,0.0,0.019406092790996712
EX_xmp_LPAREN_e_RPAREN_,0.0,0.0
EX_xtsn_LPAREN_e_RPAREN_,0.0,0.008232310943134502
EX_xyl_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_xylu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_zn2_LPAREN_e_RPAREN_,-4.643507935174012e-07,0.0
12DGR120tipp,0.0,0.14912270873936
12DGR140tipp,0.0,0.14912270873936
12DGR141tipp,0.0,0.14912270873936007
12DGR160tipp,0.0,0.14912270873936007
12DGR161tipp,0.0,0.14912270873936007
12DGR180tipp,0.0,0.14912270873936007
12DGR181tipp,0.0,0.1491227087393601
12PPDRtex,-0.018282126734283238,0.0
12PPDRtpp,-0.018282126734283238,0.0
12PPDStex,-0.017819288082782436,0.0
12PPDStpp,-0.017819288082782436,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,7.183564618168822e-29,0.0
23CCMPtex,0.0,0.0
23CGMPtex,7.260367138388061e-40,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.10273813830807657
2AGPA140tipp,0.0,0.1027381383618326
2AGPA141tipp,0.0,0.10273813830967576
2AGPA160tipp,0.0,0.10273813830967576
2AGPA161tipp,0.0,0.10273813830967572
2AGPA180tipp,0.0,0.102738138309227
2AGPA181tipp,0.0,0.10273813830922773
2AGPE120tipp,0.0,0.1455456959380733
2AGPE140tipp,0.0,0.1455456959380849
2AGPE141tipp,0.0,0.14554569593808497
2AGPE160tipp,0.0,0.14554569593808503
2AGPE161tipp,0.0,0.1455456959380849
2AGPE180tipp,0.0,0.145545695938085
2AGPE181tipp,0.0,0.14554569593695987
2AGPEAT120,0.0,0.14554569593691286
2AGPEAT140,0.0,0.14554569593691286
2AGPEAT141,0.0,0.14554569593691283
2AGPEAT160,0.0,0.14554569593691283
2AGPEAT161,0.0,0.1455456959369129
2AGPEAT180,0.0,0.1455456959369128
2AGPEAT181,0.0,0.14554569593808722
2AGPG120tipp,0.0,0.1455456959380872
2AGPG140tipp,0.0,0.14554569593808328
2AGPG141tipp,0.0,0.14554569593808708
2AGPG160tipp,0.0,0.1455456959380888
2AGPG161tipp,0.0,0.14554569593808708
2AGPG180tipp,0.0,0.1455456959363346
2AGPG181tipp,0.0,0.14554569593631864
2AGPGAT120,0.0,0.1455456959363186
2AGPGAT140,0.0,0.1455456959363186
2AGPGAT141,0.0,0.14554569593631866
2AGPGAT160,0.0,0.14554569593631847
2AGPGAT161,0.0,0.1455456959363186
2AGPGAT180,0.0,0.14554569593631875
2AGPGAT181,0.0,0.14554569593631891
2DGULRGx,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,0.4366370878151429
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.016500380727297127
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,-3.731115561856398e-09,0.03373429554961014
3HAD120,0.0,0.055921015777731495
3HAD121,0.0,0.030800878545331922
3HAD140,2.2271501784093448e-20,0.0559210157778317
3HAD141,0.0,0.030800878545331922
3HAD160,0.0,0.05592101577783163
3HAD161,0.0,0.055921015777831616
3HAD180,0.0,0.055921015776599095
3HAD181,0.0,0.05592101577659898
3HAD40,0.0,0.015000346116217637
3HAD60,-7.765571590647824e-21,0.015000346116217637
3HAD80,-7.765571590647824e-21,0.015000346116217637
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3HPPtex,-0.01650038023195532,0.0
3HPPtpp,0.0,0.016500380727838656
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,-4.5617310741322295e-18,0.03373429455092529
3OAR120,-4.5617310741322295e-18,0.05592101577616343
3OAR121,0.0,0.0308008785443363
3OAR140,-9.2117693152432e-22,0.05592101577621864
3OAR141,0.0,0.03080087854363849
3OAR160,3.349058199928555e-21,0.05592101577671951
3OAR161,9.879250242728765e-30,0.05592101577671946
3OAR180,0.0,0.05592101577671957
3OAR181,3.202114756550372e-22,0.05592101577656933
3OAR40,0.0,0.0150003461163151
3OAR60,0.0,0.015000346116125985
3OAR80,0.0,0.015000346116125985
3OAS100,0.0,0.03373429554939596
3OAS120,0.0,0.0559210157767701
3OAS121,1.2643785111472042e-29,0.030800878545172397
3OAS140,0.0,0.0559210157768648
3OAS141,-9.309112685882154e-29,0.030800878549560505
3OAS160,0.0,0.055921015791149414
3OAS161,6.620814339531886e-29,0.055921015813267846
3OAS180,0.0,0.05592101577749409
3OAS181,1.7221708897288905e-21,0.055921015777494046
3OAS60,0.0,0.015000345668936084
3OAS80,0.0,0.015000345668936084
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,0.0398091342757029
3PEPTtex,-0.0042327277888213,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,2.019483917365829e-28
4HTHRS,0.0,0.0
4PCP,0.0,0.042721997759261734
4PCPpp,0.0,0.038078302350646326
4PEPTabcpp,0.0,0.038924486847327355
4PEPTtex,-0.0035658176924886075,0.0
5DGLCNR,-0.013034479245739222,0.0
5DGLCNt2rpp,-0.013034479245739222,0.0
5DGLCNtex,-0.013034479245739222,0.0
5DOAN,-1.5407439555097887e-33,0.0026008327382083902
5MTRtex,-0.0036948167219704392,0.0
5MTRtpp,-1.885969679038535e-16,0.003694816722574758
A5PISO,-4.010180437203971e-19,0.0013040420652774042
AACPS1,0.0,0.43663708781173227
AACPS2,0.0,0.43663708781177313
AACPS3,0.0,0.4366370878185982
AACPS4,0.0,0.4366370878123453
