,minimum,maximum
EX_enlipa_LPAREN_e_RPAREN_,0.0,0.0009542470116655386
EX_enter_LPAREN_e_RPAREN_,0.0,0.004638386303061755
EX_etha_LPAREN_e_RPAREN_,0.0,0.04008715812376548
EX_ethso3_LPAREN_e_RPAREN_,0.0,0.0
EX_etoh_LPAREN_e_RPAREN_,0.0,0.04826147578961655
EX_f6p_LPAREN_e_RPAREN_,0.0,0.0
EX_fald_LPAREN_e_RPAREN_,0.0,0.0
EX_fe2_LPAREN_e_RPAREN_,-1000.0,0.3499365398664622
EX_fe3_LPAREN_e_RPAREN_,-0.34993653986879675,1000.0
EX_fe3dcit_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3dhbzs_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_LPAREN_e_RPAREN_,0.0,0.0
EX_fe3hox_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_LPAREN_e_RPAREN_,0.0,0.0
EX_fecrm_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_feenter_LPAREN_e_RPAREN_,0.0,0.004638386303091117
EX_feoxam_LPAREN_e_RPAREN_,0.0,0.0
EX_feoxam_DASH_un_LPAREN_e_RPAREN_,0.0,0.0
EX_for_LPAREN_e_RPAREN_,0.0,0.2905440953049808
EX_fru_LPAREN_e_RPAREN_,0.0,0.0
EX_frulys_LPAREN_e_RPAREN_,0.0,0.0
EX_fruur_LPAREN_e_RPAREN_,0.0,0.0
EX_fuc_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_fum_LPAREN_e_RPAREN_,0.0,0.0
EX_fusa_LPAREN_e_RPAREN_,0.0,0.0
EX_g1p_LPAREN_e_RPAREN_,0.0,0.0
EX_g3pc_LPAREN_e_RPAREN_,0.0,1.665334337762557e-13
EX_g3pe_LPAREN_e_RPAREN_,0.0,0.019400000001053595
EX_g3pg_LPAREN_e_RPAREN_,0.0,0.017688575882030863
EX_g3pi_LPAREN_e_RPAREN_,0.0,0.0
EX_g3ps_LPAREN_e_RPAREN_,0.0,0.0
EX_g6p_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_LPAREN_e_RPAREN_,0.0,0.0
EX_gal_DASH_bD_LPAREN_e_RPAREN_,0.0,0.0
EX_gal1p_LPAREN_e_RPAREN_,0.0,0.0
EX_galct_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_galctn_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_galt_LPAREN_e_RPAREN_,0.0,0.0
EX_galur_LPAREN_e_RPAREN_,0.0,0.0
EX_gam_LPAREN_e_RPAREN_,0.0,0.0
EX_gam6p_LPAREN_e_RPAREN_,0.0,-1.2621774483536183e-29
EX_gbbtn_LPAREN_e_RPAREN_,0.0,0.0
EX_gdp_LPAREN_e_RPAREN_,0.0,0.0
EX_glc_LPAREN_e_RPAREN_,-0.23,-0.23
EX_glcn_LPAREN_e_RPAREN_,0.0,0.024019282363905214
EX_glcr_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur_LPAREN_e_RPAREN_,0.0,0.0
EX_glcur1p_LPAREN_e_RPAREN_,0.0,0.0
EX_gln_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_glu_DASH_L_LPAREN_e_RPAREN_,0.0,0.02862310814056647
EX_gly_LPAREN_e_RPAREN_,0.0,0.08500195750718831
EX_glyald_LPAREN_e_RPAREN_,0.0,0.043234708254912727
EX_glyb_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc_LPAREN_e_RPAREN_,0.0,0.03903133384112339
EX_glyc_DASH_R_LPAREN_e_RPAREN_,0.0,0.03842554243435635
EX_glyc2p_LPAREN_e_RPAREN_,0.0,0.0
EX_glyc3p_LPAREN_e_RPAREN_,0.0,0.0193999999998201
EX_glyclt_LPAREN_e_RPAREN_,0.0,0.07012661494320582
EX_gmp_LPAREN_e_RPAREN_,0.0,0.0
EX_gsn_LPAREN_e_RPAREN_,0.0,0.0
EX_gthox_LPAREN_e_RPAREN_,0.0,0.0
EX_gthrd_LPAREN_e_RPAREN_,0.0,0.011987455724566397
EX_gtp_LPAREN_e_RPAREN_,0.0,0.0
EX_gua_LPAREN_e_RPAREN_,0.0,0.03364046925286479
EX_h_LPAREN_e_RPAREN_,-999.8738576094363,0.6297773465194041
EX_h2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2o_LPAREN_e_RPAREN_,0.03755666485864445,500.49630310429245
EX_h2o2_LPAREN_e_RPAREN_,0.0,0.0
EX_h2s_LPAREN_e_RPAREN_,0.0,0.06841621072319157
EX_hacolipa_LPAREN_e_RPAREN_,0.0,-3.1157751867929305e-28
EX_halipa_LPAREN_e_RPAREN_,0.0,-2.780396607658965e-28
EX_hdca_LPAREN_e_RPAREN_,0.0,-2.7803966076589656e-28
EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_hg2_LPAREN_e_RPAREN_,0.0,0.0
EX_his_DASH_L_LPAREN_e_RPAREN_,0.0,0.022237328436804146
EX_hom_DASH_L_LPAREN_e_RPAREN_,0.0,0.03325333392836419
EX_hxa_LPAREN_e_RPAREN_,0.0,0.01753165399750859
EX_hxan_LPAREN_e_RPAREN_,0.0,0.03427213534796935
EX_idon_DASH_L_LPAREN_e_RPAREN_,0.0,0.024437009013466383
EX_ile_DASH_L_LPAREN_e_RPAREN_,0.0,0.018300492497852077
EX_imp_LPAREN_e_RPAREN_,0.0,-6.310887241768089e-29
EX_indole_LPAREN_e_RPAREN_,0.0,0.014071009031290962
EX_inost_LPAREN_e_RPAREN_,0.0,0.0
EX_ins_LPAREN_e_RPAREN_,0.0,0.01516181484319294
EX_isetac_LPAREN_e_RPAREN_,0.0,0.0
EX_k_LPAREN_e_RPAREN_,-0.0005132496341236715,0.0
EX_kdo2lipid4_LPAREN_e_RPAREN_,0.0,0.0013022509032062828
EX_lac_DASH_D_LPAREN_e_RPAREN_,0.0,0.04826147579076373
EX_lac_DASH_L_LPAREN_e_RPAREN_,0.0,0.04323470825516301
EX_lcts_LPAREN_e_RPAREN_,0.0,0.0
EX_leu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0178666534889082
EX_lipa_LPAREN_e_RPAREN_,0.0,0.0009730808342340216
EX_lipa_cold_LPAREN_e_RPAREN_,0.0,0.0009376901732555919
EX_lipoate_LPAREN_e_RPAREN_,0.0,0.0
EX_lys_DASH_L_LPAREN_e_RPAREN_,0.0,0.01920262945405754
EX_lyx_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_mal_DASH_L_LPAREN_e_RPAREN_,0.0,0.04433777857886075
EX_malt_LPAREN_e_RPAREN_,0.0,0.0
EX_malthx_LPAREN_e_RPAREN_,0.0,-9.25185853854297e-18
EX_maltpt_LPAREN_e_RPAREN_,0.0,0.0
EX_malttr_LPAREN_e_RPAREN_,0.0,0.0
EX_maltttr_LPAREN_e_RPAREN_,0.0,0.0
EX_man_LPAREN_e_RPAREN_,0.0,0.0
EX_man6p_LPAREN_e_RPAREN_,0.0,0.0
EX_manglyc_LPAREN_e_RPAREN_,0.0,0.0
EX_melib_LPAREN_e_RPAREN_,0.0,0.0
EX_meoh_LPAREN_e_RPAREN_,0.0,7.564295189085811e-10
EX_met_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_met_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_R_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_metsox_DASH_S_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_mg2_LPAREN_e_RPAREN_,-2.2810452096270014e-05,0.0
EX_mincyc_LPAREN_e_RPAREN_,0.0,0.0
EX_minohp_LPAREN_e_RPAREN_,0.0,0.0
EX_mmet_LPAREN_e_RPAREN_,0.0,0.0
EX_mn2_LPAREN_e_RPAREN_,-1.8169478269190292e-06,0.0
EX_mnl_LPAREN_e_RPAREN_,0.0,0.0
EX_mobd_LPAREN_e_RPAREN_,-3.620312184671673e-07,0.0
EX_mso3_LPAREN_e_RPAREN_,0.0,0.0
EX_n2o_LPAREN_e_RPAREN_,0.0,0.0
EX_na1_LPAREN_e_RPAREN_,7.867263107203562e-22,0.0
EX_nac_LPAREN_e_RPAREN_,0.0,0.0
EX_nh4_LPAREN_e_RPAREN_,-0.1771135095479867,5.948618334028488e-13
EX_ni2_LPAREN_e_RPAREN_,-8.493113575892158e-07,0.0
EX_nmn_LPAREN_e_RPAREN_,0.0,0.0
EX_no_LPAREN_e_RPAREN_,0.0,0.0
EX_no2_LPAREN_e_RPAREN_,0.0,0.0
EX_no3_LPAREN_e_RPAREN_,0.0,0.0
EX_novbcn_LPAREN_e_RPAREN_,0.0,0.0
EX_o16a4colipa_LPAREN_e_RPAREN_,0.0,0.0
EX_o2_LPAREN_e_RPAREN_,-250.1966133551579,-0.045646015462872606
EX_o2s_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_octa_LPAREN_e_RPAREN_,0.0,0.0
EX_orn_LPAREN_e_RPAREN_,0.0,0.0231823523936726
EX_orot_LPAREN_e_RPAREN_,0.0,0.0
EX_pacald_LPAREN_e_RPAREN_,0.0,-5.694589659564179e-30
EX_peamn_LPAREN_e_RPAREN_,0.0,0.0
EX_phe_DASH_L_LPAREN_e_RPAREN_,0.0,0.01323850020126548
EX_pheme_LPAREN_e_RPAREN_,0.0,0.0032541352642838015
EX_pi_LPAREN_e_RPAREN_,-0.0194,8.640823221205988e-13
EX_pnto_DASH_R_LPAREN_e_RPAREN_,0.0,0.0
EX_ppa_LPAREN_e_RPAREN_,0.0,0.0
EX_ppal_LPAREN_e_RPAREN_,0.0,0.0
EX_pppn_LPAREN_e_RPAREN_,0.0,0.0
EX_ppt_LPAREN_e_RPAREN_,0.0,0.0
EX_pro_DASH_L_LPAREN_e_RPAREN_,0.0,0.023974911092423615
EX_progly_LPAREN_e_RPAREN_,0.0,0.0
EX_psclys_LPAREN_e_RPAREN_,0.0,0.0
EX_pser_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_ptrc_LPAREN_e_RPAREN_,0.0,0.023375538315059834
EX_pydam_LPAREN_e_RPAREN_,0.0,0.0
EX_pydx_LPAREN_e_RPAREN_,0.0,0.0
EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0
EX_pyr_LPAREN_e_RPAREN_,0.0,0.0550012666236567
EX_quin_LPAREN_e_RPAREN_,0.0,0.019334579331983102
EX_r5p_LPAREN_e_RPAREN_,0.0,0.0
EX_rfamp_LPAREN_e_RPAREN_,0.0,0.0
EX_rib_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_rmn_LPAREN_e_RPAREN_,0.0,0.0
EX_sbt_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_sel_LPAREN_e_RPAREN_,0.0,0.0
EX_ser_DASH_D_LPAREN_e_RPAREN_,0.0,-1.5355059706881204e-28
EX_ser_DASH_L_LPAREN_e_RPAREN_,0.0,0.05500126744436784
EX_skm_LPAREN_e_RPAREN_,0.0,0.0
EX_slnt_LPAREN_e_RPAREN_,0.0,0.0
EX_so2_LPAREN_e_RPAREN_,0.0,0.0
EX_so3_LPAREN_e_RPAREN_,0.0,0.0
EX_so4_LPAREN_e_RPAREN_,-0.06841620970058185,0.0
EX_spmd_LPAREN_e_RPAREN_,0.0,0.007376003803455529
EX_succ_LPAREN_e_RPAREN_,0.0,0.04039664269865563
EX_sucr_LPAREN_e_RPAREN_,0.0,0.0
EX_sulfac_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_tartr_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_taur_LPAREN_e_RPAREN_,0.0,0.0
EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0
EX_thm_LPAREN_e_RPAREN_,0.0,0.0
EX_thr_DASH_L_LPAREN_e_RPAREN_,0.0,0.03339362666237006
EX_thrp_LPAREN_e_RPAREN_,0.0,0.0
EX_thym_LPAREN_e_RPAREN_,0.0,0.030113044031182423
EX_thymd_LPAREN_e_RPAREN_,0.0,0.013708572922155327
EX_tma_LPAREN_e_RPAREN_,0.0,0.0
EX_tmao_LPAREN_e_RPAREN_,0.0,0.0
EX_tre_LPAREN_e_RPAREN_,0.0,0.0
EX_trp_DASH_L_LPAREN_e_RPAREN_,0.0,0.011185611502337402
EX_tsul_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdca_LPAREN_e_RPAREN_,0.0,0.0
EX_ttdcea_LPAREN_e_RPAREN_,0.0,0.0
EX_ttrcyc_LPAREN_e_RPAREN_,0.0,0.0
EX_tungs_LPAREN_e_RPAREN_,0.0,0.0
EX_tym_LPAREN_e_RPAREN_,0.0,0.0
EX_tyr_DASH_L_LPAREN_e_RPAREN_,0.0,0.013689446680262597
EX_tyrp_LPAREN_e_RPAREN_,0.0,0.0
EX_uacgam_LPAREN_e_RPAREN_,0.0,-1.0071425578273697e-28
EX_udpacgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpg_LPAREN_e_RPAREN_,0.0,1.0071425578273697e-28
EX_udpgal_LPAREN_e_RPAREN_,0.0,0.0
EX_udpglcur_LPAREN_e_RPAREN_,0.0,0.0
EX_ump_LPAREN_e_RPAREN_,0.0,0.0
EX_ura_LPAREN_e_RPAREN_,0.0,0.04452483488046255
EX_urea_LPAREN_e_RPAREN_,0.0,0.07319280955587229
EX_uri_LPAREN_e_RPAREN_,0.0,0.016628742302145838
EX_val_DASH_L_LPAREN_e_RPAREN_,0.0,0.02330575540281643
EX_xan_LPAREN_e_RPAREN_,0.0,0.03693774587593685
EX_xmp_LPAREN_e_RPAREN_,0.0,0.0
EX_xtsn_LPAREN_e_RPAREN_,0.0,0.015660090447814443
EX_xyl_DASH_D_LPAREN_e_RPAREN_,0.0,0.0
EX_xylu_DASH_L_LPAREN_e_RPAREN_,0.0,0.0
EX_zn2_LPAREN_e_RPAREN_,-8.966414022852634e-07,0.0
12DGR120tipp,0.0,0.28061010685724636
12DGR140tipp,0.0,0.2806101068572463
12DGR141tipp,0.0,0.2806101068572463
12DGR160tipp,0.0,0.2806101068572463
12DGR161tipp,0.0,0.2806101068572463
12DGR180tipp,0.0,0.28061010685724624
12DGR181tipp,0.0,0.2806101068572463
12PPDRtex,-0.03649683164351187,0.0
12PPDRtpp,-0.03649683164351187,0.0
12PPDStex,-0.03557286122215716,0.0
12PPDStpp,-0.03557286122215716,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,1.479114197289398e-31,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,1.479114197289398e-31,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.195552772282133
2AGPA140tipp,0.0,0.19555277227922854
2AGPA141tipp,0.0,0.19555277227859946
2AGPA160tipp,0.0,0.19555277227851858
2AGPA161tipp,0.0,0.195552772278506
2AGPA180tipp,0.0,0.1955527722785814
2AGPA181tipp,0.0,0.19555277228317414
2AGPE120tipp,0.0,0.2770330940674566
2AGPE140tipp,0.0,0.2770330940678597
2AGPE141tipp,0.0,0.27703309406786053
2AGPE160tipp,0.0,0.2770330940649046
2AGPE161tipp,0.0,0.2770330940649046
2AGPE180tipp,0.0,0.2770330940649051
2AGPE181tipp,0.0,0.27703309406490456
2AGPEAT120,0.0,0.277033094064393
2AGPEAT140,0.0,0.2770330940620635
2AGPEAT141,0.0,0.27703309406206245
2AGPEAT160,0.0,0.27703309406206234
2AGPEAT161,0.0,0.2770330940620638
2AGPEAT180,0.0,0.27703309406206245
2AGPEAT181,0.0,0.27703309406570054
2AGPG120tipp,0.0,0.2770330940626829
2AGPG140tipp,0.0,0.2770330940635691
2AGPG141tipp,0.0,0.27703309406676163
2AGPG160tipp,0.0,0.2770330940616647
2AGPG161tipp,0.0,0.27703309406507814
2AGPG180tipp,0.0,0.2770330940672694
2AGPG181tipp,0.0,0.2770330940672694
2AGPGAT120,0.0,0.27703309406723536
2AGPGAT140,0.0,0.2770330940672352
2AGPGAT141,0.0,0.2770330940672352
2AGPGAT160,0.0,0.2770330940672289
2AGPGAT161,0.0,0.27703309406416565
2AGPGAT180,0.0,0.2770330940642144
2AGPGAT181,0.0,0.27703309406422355
2DGULRGx,0.0,0.0
2DGULRGy,0.0,0.0
2DGULRx,0.0,0.0
2DGULRy,0.0,0.0
2MAHMP,0.0,0.831099282180255
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.033000759973170236
3AMPtex,1.479114197289398e-31,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,0.06475617850848799
3HAD120,0.0,0.10522879007629256
3HAD121,0.0,0.05805726349036847
3HAD140,0.0,0.1052287900762888
3HAD141,0.0,0.05805726349036642
3HAD160,0.0,0.10522879007629275
3HAD161,0.0,0.10522879007550745
3HAD180,0.0,0.10522879007550762
3HAD181,0.0,0.10522879007550724
3HAD40,0.0,0.02999332605243614
3HAD60,0.0,0.029993326052338884
3HAD80,0.0,0.029993326052338877
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3HPPtex,-0.03300076046631559,0.0
3HPPtpp,0.0,0.0330007599733865
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,1.2901506180509777e-24,0.06475617850643343
3OAR120,-1.074545244235976e-24,0.10522879007309051
3OAR121,2.1279528482623535e-24,0.058057263488565526
3OAR140,0.0,0.10522879007305332
3OAR141,2.493997486488061e-25,0.05805726348927263
3OAR160,-1.0283548514802594e-23,0.10522879007430695
3OAR161,0.0,0.1052287900743067
3OAR180,-8.23832139569387e-24,0.1052287900743064
3OAR181,0.0,0.10522879007430674
3OAR40,-4.1077136729848895e-25,0.029993326498187915
3OAR60,-4.1077136729848895e-25,0.029993326498187915
3OAR80,-4.1077137037997686e-25,0.029993326498187915
3OAS100,-1.0717820389615416e-24,0.0647561785072051
3OAS120,-1.100215218812849e-24,0.10522879007420036
3OAS121,1.0747594990406923e-24,0.058057263489413986
3OAS140,0.0,0.10522879007604241
3OAS141,-1.4410270119469184e-24,0.05805726349023862
3OAS160,-1.0179587991147998e-23,0.10522879007347334
3OAS161,0.0,0.10522879007307723
3OAS180,-3.236055454043955e-25,0.10522879007296067
3OAS181,0.0,0.10522879007406309
3OAS60,2.101860069238157e-32,0.02999332649579418
3OAS80,4.577930042834157e-25,0.029993326495544245
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,0.05038252466641672
3PEPTtex,-0.008458458790482492,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,0.05067209966476577
4PCPpp,0.0,0.05017603890958714
4PEPTabcpp,0.0,0.05027906979030498
4PEPTtex,-0.007127432280305032,0.0
5DGLCNR,-0.026020889227439316,0.0
5DGLCNt2rpp,-0.026020889227439316,0.0
5DGLCNtex,-0.026020889227439316,0.0
5DOAN,0.0,0.0051945609039876234
5MTRtex,-0.007376003803355786,0.0
5MTRtpp,5.610746242612485e-17,0.007376003803347216
A5PISO,-6.2974892806866935e-19,0.0026045018063408304
AACPS1,0.0,0.8310992822638537
AACPS2,0.0,0.8310992822638246
